uid,E_votes_3,E_votes_num,E_votes_mean,E_votes_2,E_votes_std,E_votes_1,E_votes_4,E_likes_mean,E_likes_sum,E_likes_num,E_likes_std,E_dislikes_std,E_dislikes_sum,E_dislikes_num,E_dislikes_mean,E_com_num,E_com_std,E_com_sum,E_com_mean,E_target,E_comid,G_interactions_degree,G_interactions_w_degree,G_interactions_degree_u,G_interactions_w_degree_u,G_interactions_betweenness_centrality,G_interactions_w_betweenness_centrality,G_interactions_betweenness_centrality_u,G_interactions_w_betweenness_centrality_u,G_interactions_NMF1_d,G_interactions_NMF1_u,G_interactions_NMF2_d,G_interactions_NMF2_u,G_rel_agree_degree,G_rel_agree_w_degree,G_rel_agree_degree_u,G_rel_agree_w_degree_u,G_rel_agree_betweenness_centrality,G_rel_agree_w_betweenness_centrality,G_rel_agree_betweenness_centrality_u,G_rel_agree_w_betweenness_centrality_u,G_rel_agree_NMF1_d,G_rel_agree_NMF1_u,G_rel_agree_NMF2_d,G_rel_agree_NMF2_u,votes_3,votes_num,votes_mean,votes_2,votes_std,votes_1,votes_4,likes_mean,likes_sum,likes_num,likes_std,dislikes_std,dislikes_sum,dislikes_num,dislikes_mean,com_num,com_std,com_sum,com_mean,CE_votes_3,CE_votes_num,CE_votes_mean,CE_votes_2,CE_votes_std,CE_votes_1,CE_votes_4,CE_likes_mean,CE_likes_sum,CE_likes_num,CE_likes_std,CE_dislikes_std,CE_dislikes_sum,CE_dislikes_num,CE_dislikes_mean,CE_com_num,CE_com_std,CE_com_sum,CE_com_mean,CE_comid,CEG_interactions_degree,CEG_interactions_w_degree,CEG_interactions_degree_u,CEG_interactions_w_degree_u,CEG_interactions_betweenness_centrality,CEG_interactions_w_betweenness_centrality,CEG_interactions_betweenness_centrality_u,CEG_interactions_w_betweenness_centrality_u,CEG_interactions_NMF1_d,CEG_interactions_NMF1_u,CEG_interactions_NMF2_d,CEG_interactions_NMF2_u,CEG_rel_agree_degree,CEG_rel_agree_w_degree,CEG_rel_agree_degree_u,CEG_rel_agree_w_degree_u,CEG_rel_agree_betweenness_centrality,CEG_rel_agree_w_betweenness_centrality,CEG_rel_agree_betweenness_centrality_u,CEG_rel_agree_w_betweenness_centrality_u,CEG_rel_agree_NMF1_d,CEG_rel_agree_NMF1_u,CEG_rel_agree_NMF2_d,CEG_rel_agree_NMF2_u,uid
6_187,56,98,3.1020408163265305,13,0.6959351184115529,2,27,6.476190476190476,136.0,21.0,11.151766889686352,2.5606918707925126,30.0,21.0,1.4285714285714286,21.0,57.43306663288269,1629.0,77.57142857142857,1,6,0.4375,0.05163175840233805,0.4967320261437909,0.05896510228640193,0.027483379621854282,0.22090605016648032,0.0648926638478612,0.4022821597201161,0.0,0.06806006513465113,0.0,0.0,0.4375,0.4883207622984342,0.4967320261437909,0.5742388036418299,0.027483379621854282,1.3969911914960433e-09,0.0648926638478612,1.3852303804912898e-20,0.0,0.0,0.7415163570828864,0.0,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,56,98,3.1020408163265305,13,0.6959351184115529,2,27,6.476190476190476,136.0,21.0,11.151766889686352,2.5606918707925126,30.0,21.0,1.4285714285714286,21.0,57.43306663288269,1629.0,77.57142857142857,6,0.5340314136125655,0.10518369401107196,0.6347826086956522,0.110586011342155,0.07839628158581508,0.8279201103392495,0.18467769290080588,1.0,0.5172139922339998,0.6319777600538689,0.08289478962007937,0.3657186905586432,0.5340314136125655,0.5517537878170335,0.6347826086956522,0.6803913173540377,0.07839628158581508,4.014375804270177e-07,0.18467769290080588,1.556977824545718e-07,0.5321135250306834,0.7647316007061831,0.4613743516794499,0.6527688590134655,6_187
6_416,28,105,3.2571428571428567,25,0.8207474481388131,0,52,12.833333333333336,231.0,18.0,6.955742443562475,5.6799153082151435,80.0,18.0,4.4444444444444455,18.0,87.56860988909494,1844.0,102.44444444444444,1,6,0.5291666666666667,0.12664393570384802,0.5947712418300654,0.14279983955074207,0.053297870133578285,0.13704242364963434,0.11010489261412958,0.27099554440341866,0.0,0.1057646009993071,0.0,0.0,0.5291666666666667,0.5356463351759754,0.5947712418300654,0.6084110653664216,0.053297870133578285,8.340979235229056e-05,0.11010489261412958,1.6028402332947973e-15,0.0,0.0,0.9391973980782996,0.0,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,28,105,3.2571428571428567,25,0.8207474481388131,0,52,12.833333333333336,231.0,18.0,6.955742443562475,5.6799153082151435,80.0,18.0,4.4444444444444455,18.0,87.56860988909494,1844.0,102.44444444444444,6,0.6492146596858639,0.2601912430800201,0.7652173913043478,0.3119092627599244,0.1520320605546508,0.5136128160530552,0.3133469384573372,0.5478925400092284,2.540875913080464,0.18802389784801327,0.2586607117252413,0.3807946725451311,0.6492146596858639,0.6063793628493049,0.7652173913043478,0.6782817491760649,0.1520320605546508,0.01907761835661519,0.3133469384573372,0.027855973705913226,0.3549911025618127,0.06350379920577741,0.9994445550905408,0.6511070520728757,6_416
6_6,129,168,3.1785714285714284,3,0.4684210779252504,1,35,11.571428571428573,405.0,35.0,5.489485748365926,2.97835327577071,77.0,35.0,2.2,35.0,68.72869570598134,4456.0,127.31428571428572,1,6,0.6291666666666667,0.1926449098879688,0.6339869281045751,0.2045728038507822,0.08536348621177141,0.11832418818806426,0.15410122425462255,0.24908749675876785,0.0,0.0,0.0,0.0,0.6291666666666667,0.6248270199692033,0.6339869281045751,0.6556082986127021,0.08536348621177141,0.0004094287548299477,0.15410122425462255,5.241176048649536e-18,0.0,0.0,0.8765800516257425,0.0,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,129,168,3.1785714285714284,3,0.4684210779252504,1,35,11.571428571428573,405.0,35.0,5.489485748365926,2.97835327577071,77.0,35.0,2.2,35.0,68.72869570598134,4456.0,127.31428571428572,6,0.774869109947644,0.3965777554101661,0.8173913043478261,0.4621928166351607,0.2434991618310061,0.44345990010973857,0.43855586873817975,0.448959863772043,2.9675087629634844,0.0,2.0632706419385483,1.7016806392982167,0.774869109947644,0.7093162295874496,0.8173913043478261,0.7732989111224342,0.2434991618310061,0.11590392939771875,0.43855586873817975,0.013464025373470441,0.30228302977141924,0.252049221282173,0.9703162389789948,0.9941687438733658,6_6
6_245,147,157,2.9617834394904463,8,0.2502652520640011,0,2,1.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,5.507570547286101,41.0,13.666666666666664,1,6,0.17083333333333334,0.023380418899171945,0.2549019607843137,0.0377055756117128,0.00015172321326093196,0.005721614887746425,0.008365845074064545,0.02994446559546225,0.0,0.6153506998008157,0.0,0.0,0.17083333333333334,0.187471185937874,0.2549019607843137,0.2902351148550485,0.00015172321326093196,0.0,0.008365845074064545,4.4129642935419517e-23,0.0,0.0,0.6436178349400372,0.0,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,147,157,2.9617834394904463,8,0.2502652520640011,0,2,1.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,5.507570547286101,41.0,13.666666666666664,6,0.19895287958115185,0.046804227478610974,0.3130434782608696,0.08034026465028356,0.0004327901412987205,0.02144368624404701,0.023808314774470984,0.07607534544426486,0.39054139543650057,0.27521476399542605,0.8647265796956287,0.6787564494552482,0.19895287958115185,0.20449795745581786,0.3130434782608696,0.3291488332766749,0.0004327901412987205,0.0,0.023808314774470984,4.113186523862047e-10,0.6929812508734825,0.0,0.09804657957691028,1.0863261017454242,6_245
6_23,68,199,2.5527638190954773,95,0.7823687804247562,10,26,11.894736842105265,226.0,19.0,7.8379046012318705,2.768874620972692,38.0,19.0,2.0,19.0,110.74318322849018,2241.0,117.94736842105264,1,6,0.6041666666666666,0.16268874817340478,0.6274509803921569,0.1857200160449258,0.10539799737413756,0.2361652726320793,0.14947752978655468,0.29222944635117565,0.0,0.0,0.0,0.0,0.6041666666666666,0.5663971835005197,0.6274509803921569,0.603380284884485,0.10539799737413756,4.108802141194563e-05,0.14947752978655468,6.045812222502513e-16,0.0,0.0,0.8353963368768315,0.0,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,68,199,2.5527638190954773,95,0.7823687804247562,10,26,11.894736842105265,226.0,19.0,7.8379046012318705,2.768874620972692,38.0,19.0,2.0,19.0,110.74318322849018,2241.0,117.94736842105264,6,0.7434554973821992,0.334675390035229,0.8086956521739129,0.3931947069943289,0.3006475620688749,0.8851092056034536,0.425397320815984,0.6593643408289018,2.1387852930638047,1.3625441082067449,3.4368120930164245,2.9550803116368107,0.7434554973821992,0.6418735506704429,0.8086956521739129,0.7137085402587521,0.3006475620688749,0.012154357829205388,0.425397320815984,0.002202665156754784,0.479416969363084,0.8251392508729123,0.6753113988612892,0.6098774231105518,6_23
6_156,83,152,3.1710526315789487,20,0.6688560540599385,1,48,14.0,140.0,10.0,6.815016100086957,1.7669811040931431,13.0,10.0,1.3,10.0,105.03629002503,1262.0,126.2,1,6,0.5125,0.1254262055528495,0.5620915032679739,0.10910549538708383,0.04060487078294117,0.11258199786127816,0.0619417518049998,0.18449905230660324,0.0,0.0,0.0,0.0,0.5125,0.6086693062671416,0.5620915032679739,0.7010371068944543,0.04060487078294117,1.0333505333368623e-09,0.0619417518049998,4.446627835127508e-29,0.0,0.0,1.042287738259404,0.0,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,83,152,3.1710526315789487,20,0.6688560540599385,1,48,14.0,140.0,10.0,6.815016100086957,1.7669811040931431,13.0,10.0,1.3,10.0,105.03629002503,1262.0,126.2,6,0.6282722513089005,0.25767488676396577,0.7217391304347827,0.29300567107750475,0.11582530705662605,0.4219391004514274,0.17627970774016438,0.3439728833438109,3.19448560912865,0.8800709031751495,1.545361421583415,2.5710374394045905,0.6282722513089005,0.6906661774377207,0.7217391304347827,0.813832929379923,0.11582530705662605,2.275557667667941e-07,0.17627970774016438,3.3649105229694916e-20,0.4731065109770384,0.9849197651740692,1.010029716414171,0.6785978111325415,6_156
6_4,136,145,3.0620689655172413,0,0.2421170990557508,0,9,13.923076923076925,181.0,13.0,11.757703421314465,4.73665466715671,45.0,13.0,3.4615384615384617,13.0,251.96878622315361,2763.0,212.5384615384616,1,6,0.4958333333333334,0.09035557720409156,0.5490196078431373,0.10108303249097472,0.03746187207697664,0.10745183925774453,0.07797436620523432,0.2407544754443723,0.0,0.0,0.0,0.0,0.4958333333333334,0.4763822272621666,0.5490196078431373,0.5493769302569683,0.03746187207697664,0.00023403879730661534,0.07797436620523432,1.3107058231256282e-16,0.0,0.0,0.5426573279200014,0.0,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,136,145,3.0620689655172413,0,0.2421170990557508,0,9,13.923076923076925,181.0,13.0,11.757703421314465,4.73665466715671,45.0,13.0,3.4615384615384617,13.0,251.96878622315361,2763.0,212.5384615384616,6,0.6073298429319371,0.1852038248616004,0.7043478260869566,0.23062381852551986,0.10685990997057346,0.40271209660117296,0.221906841271702,0.4502059347953952,0.10360582555140292,0.6701366718708537,3.2251528173671917,1.9069398788831065,0.6073298429319371,0.5379737255431649,0.7043478260869566,0.6599912552387025,0.10685990997057346,0.048771041700007824,0.221906841271702,3.0550419273696284e-05,0.4575461649943017,0.18399079421421904,0.24828927172359225,1.2472423011638079,6_4
6_148,38,185,3.4756756756756766,19,0.8279773040254167,7,121,17.403846153846153,905.0,52.0,12.989074768759176,1.9935794376846327,82.0,52.0,1.5769230769230769,52.0,217.4066702206036,10333.0,198.7115384615384,1,6,0.7375,0.3175840233804189,0.7189542483660131,0.3421580425190533,0.17136771916879814,0.09252230549601634,0.24320592721527914,0.07667397157143824,0.0,0.0,0.0,0.0,0.7375,0.8209727557665061,0.7189542483660131,0.8396151934753312,0.17136771916879814,0.00013076613854284675,0.24320592721527914,9.199028710142542e-19,0.0,0.0,0.9855255788506034,0.0,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,38,185,3.4756756756756766,19,0.8279773040254167,7,121,17.403846153846153,905.0,52.0,12.989074768759176,1.9935794376846327,82.0,52.0,1.5769230769230769,52.0,217.4066702206036,10333.0,198.7115384615384,6,0.9109947643979056,0.6547559134373427,0.9304347826086956,0.7533081285444234,0.4888260523823289,0.3467586212209904,0.6921384772124665,0.12583672080251476,2.646421185334096,5.516109199967693,4.3414038786332485,0.0,0.9109947643979056,0.9357175799901264,0.9304347826086956,0.983201821896062,0.4888260523823289,0.02195834510491649,0.6921384772124665,0.0012159599606006227,0.4692791879359402,0.9971032170922948,0.9244786399855736,0.388447376295836,6_148
6_140,9,29,2.4482758620689653,18,0.6316761657092368,0,2,5.3125,85.0,16.0,3.5349446011689256,3.1832897030168863,24.0,16.0,1.5,16.0,129.46786924432897,1471.0,91.9375,1,6,0.19583333333333333,0.025815879201169026,0.2875816993464052,0.03850782190132372,0.0005489474948837868,0.02707653460117777,0.007445891937944117,0.0722884269713324,0.0,0.0,0.0,0.7502888949229051,0.19583333333333333,0.1857317457054972,0.2875816993464052,0.2821118264930841,0.0005489474948837868,0.0,0.007445891937944117,6.207479008729197e-19,0.0,0.0,0.16530395539423376,0.5015180695956462,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,9,29,2.4482758620689653,18,0.6316761657092368,0,2,5.3125,85.0,16.0,3.5349446011689256,3.1832897030168863,24.0,16.0,1.5,16.0,129.46786924432897,1471.0,91.9375,6,0.23036649214659685,0.05183694011071968,0.3565217391304348,0.08790170132325142,0.001565871554985767,0.10147846787228072,0.0211902249522702,0.14858796190814466,0.019862948670496358,0.8559689600492522,0.046270326151989116,0.13308048713278225,0.23036649214659685,0.20249020737165693,0.3565217391304348,0.3280810805308568,0.001565871554985767,0.0,0.0211902249522702,5.837101179239721e-06,0.21955845547272626,0.103177454022346,0.0,0.8894583383678649,6_140
6_202,94,150,3.36,1,0.4953474815892154,0,55,12.636363636363635,139.0,11.0,10.131857946820288,3.4876405152533083,35.0,11.0,3.1818181818181817,11.0,83.4123383068607,1147.0,104.27272727272728,1,6,0.5708333333333333,0.11958110082805652,0.6013071895424836,0.10148415563578016,0.0694533006413145,0.22004018694402186,0.1085970916038967,0.4800317269666639,0.0,0.0,0.0,0.0,0.5708333333333333,0.6332707083372087,0.6013071895424836,0.6688084793248308,0.0694533006413145,0.0001912945858567156,0.1085970916038967,9.050688610637668e-16,0.0,0.0,1.009186936322639,0.0,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,94,150,3.36,1,0.4953474815892154,0,55,12.636363636363635,139.0,11.0,10.131857946820288,3.4876405152533083,35.0,11.0,3.1818181818181817,11.0,83.4123383068607,1147.0,104.27272727272728,6,0.7015706806282722,0.2455963764469049,0.7739130434782608,0.2826086956521739,0.19811539152233998,0.8246749951686316,0.30905589544242684,0.9546575095004988,3.3737938875084357,0.7261672232610217,0.30847286200480706,2.6924249043648683,0.7015706806282722,0.7190623626916189,0.7739130434782608,0.8200341087883285,0.19811539152233998,0.027182154114031264,0.30905589544242684,0.0008441955635392432,0.3362406693479214,1.0257164224924602,1.1364759970724043,0.5624830521576619,6_202
6_19,35,197,3.725888324873096,5,0.5855311976175177,3,154,14.814814814814815,800.0,54.0,8.914846794044516,2.6756269796911933,79.0,54.0,1.4629629629629632,54.0,150.8853628830676,8648.0,160.14814814814815,1,6,0.7708333333333334,0.3862640038967365,0.7254901960784313,0.34536702767749705,0.2655359490537247,0.23399168204023324,0.21115001697484387,0.13530632351323996,0.0,0.0,0.0,5.842463769824723,0.7708333333333334,0.8374911972093849,0.7254901960784313,0.8331117678718675,0.2655359490537247,2.425783019182716e-05,0.21115001697484387,2.708042958310804e-20,0.0,0.0,1.027016440565108,1.1524042550458264,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,35,197,3.725888324873096,5,0.5855311976175177,3,154,14.814814814814815,800.0,54.0,8.914846794044516,2.6756269796911933,79.0,54.0,1.4629629629629632,54.0,150.8853628830676,8648.0,160.14814814814815,6,0.9528795811518324,0.7966784096628082,0.9391304347826088,0.8241965973534972,0.7574407267081207,0.8769629399793231,0.6009107297906899,0.3232362595552782,7.0079632262402125,0.30838702667590273,2.329578248914111,0.3416955902222212,0.9528795811518324,0.9547840023827088,0.9391304347826088,0.993341839582455,0.7574407267081207,0.00633117721045659,0.6009107297906899,2.38345714518832e-07,0.16803819491643054,0.0,1.3878099559928474,0.9954623878797406,6_19
6_219,14,114,1.6929824561403508,45,0.7540708750808776,53,2,21.363636363636363,235.0,11.0,10.298278761741956,2.2279219832921355,42.0,11.0,3.8181818181818175,11.0,169.18451465781376,1650.0,150.0,1,6,0.4208333333333333,0.08061373599610326,0.477124183006536,0.09265944645006016,0.020233108222477723,0.08550342392290253,0.05617548112940175,0.16262475524667627,0.0,0.0,0.0,0.0,0.4208333333333333,0.41991399083096864,0.477124183006536,0.4993612379574742,0.020233108222477723,0.0005117099101114719,0.05617548112940175,4.1365621215478e-19,0.0,0.0,0.5825663274863095,0.0,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,14,114,1.6929824561403508,45,0.7540708750808776,53,2,21.363636363636363,235.0,11.0,10.298278761741956,2.2279219832921355,42.0,11.0,3.8181818181818175,11.0,169.18451465781376,1650.0,150.0,6,0.5130890052356021,0.1650729743331656,0.6086956521739131,0.21739130434782608,0.05771489792704808,0.3204529894735068,0.15986950816032205,0.3115579137116342,0.0,1.7244008052278488,2.0761120872363343,0.9858714484598818,0.5130890052356021,0.4727952248181105,0.6086956521739131,0.5754063349700996,0.05771489792704808,0.12539605345492238,0.15986950816032205,1.705106772136169e-05,0.6799261618206589,0.7581620468755628,0.020553760952117767,0.6865003393114215,6_219
6_1,41,149,3.2684563758389262,13,0.9700297605020934,14,81,4.161764705882353,566.0,136.0,4.422535870901647,2.018096236134603,199.0,136.0,1.4632352941176472,132.0,56.323663565969156,5602.0,42.43939393939394,1,6,0.5375,0.1790063321967852,0.5947712418300654,0.19975932611311675,0.061156127838247365,0.21710283529786634,0.11569397779909613,0.2953993784037483,0.0,0.0,0.0,0.0,0.5375,0.5262319399476512,0.5947712418300654,0.6129073721441021,0.061156127838247365,0.0012150505453074215,0.11569397779909613,5.471135501205228e-16,0.0,0.0,0.6640412739788207,0.0,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,41,149,3.2684563758389262,13,0.9700297605020934,14,81,4.161764705882353,566.0,136.0,4.422535870901647,2.018096236134603,199.0,136.0,1.4632352941176472,132.0,56.323663565969156,5602.0,42.43939393939394,6,0.6596858638743456,0.3683945646703573,0.7652173913043478,0.4924385633270321,0.17444772384881346,0.8136662767693054,0.3292528867754031,0.7039419693169701,0.7002558666042784,0.14681116975206795,0.22182120391255514,0.2633356179044764,0.6596858638743456,0.5955127906842096,0.7652173913043478,0.7381442960511485,0.17444772384881346,0.3822625089597528,0.3292528867754031,0.0056434089059190715,0.4586661945089993,0.0,0.43752088594435257,0.9296645216623668,6_1
6_143,14,35,2.3142857142857145,18,0.6311254453205736,3,0,6.333333333333332,57.0,9.0,6.442049363362563,3.2403703492039297,27.0,9.0,3.0,9.0,52.32218564921683,496.0,55.111111111111114,1,6,0.225,0.018996590355577204,0.29411764705882354,0.025671881267549136,0.0023471941054585077,0.10473669818802407,0.008394545107724942,0.16186220434502738,0.0,0.0,0.0,0.22832084424350665,0.225,0.21573555671731665,0.29411764705882354,0.2845026046837035,0.0023471941054585077,0.0,0.008394545107724942,1.458198751722179e-17,0.0,0.0,0.24288127036322146,0.3992823823386415,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,14,35,2.3142857142857145,18,0.6311254453205736,3,0,6.333333333333332,57.0,9.0,6.442049363362563,3.2403703492039297,27.0,9.0,3.0,9.0,52.32218564921683,496.0,55.111111111111114,6,0.2670157068062827,0.0377453447408153,0.3652173913043478,0.06049149338374291,0.00669536616529388,0.3925361874654319,0.023889992050272188,0.2902977062831539,0.0,0.4581686716209314,0.27737313081576936,0.2403207401573593,0.2670157068062827,0.2371221268609616,0.3652173913043478,0.3124019744212115,0.00669536616529388,0.0,0.023889992050272188,0.0543338237646761,0.3184494942751005,0.3081217880802475,0.0,0.7126304822010749,6_143
6_182,37,44,3.0681818181818183,2,0.3975346860822056,0,5,8.042650515292651,132.2637681159419,16.7463768115942,5.589351300001034,1.6372440327363782,22.61884057971013,16.7463768115942,1.1806418807953205,16.71801377310621,91.96914329945608,1828.7111272200045,103.95675687253176,1,6,0.13333333333333333,0.012177301509985387,0.20915032679738568,0.020056157240272758,0.0,0.0,0.0023817061307589865,0.06051290434422591,0.0,0.0,0.0,0.6041154828747237,0.13333333333333333,0.16482780298338556,0.20915032679738568,0.2700173015287745,0.0,0.0,0.0023817061307589865,0.0,0.0,0.0,0.6440576275500738,0.7892771952964435,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,37,44,3.0681818181818183,2,0.3975346860822056,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.1518324607329843,0.023653749370910918,0.25217391304347825,0.0444234404536862,0.0,0.0,0.006778085030189002,0.11481975268318255,0.050880135578281686,0.9697303759377324,0.6796279056203085,1.3949792420273823,0.1518324607329843,0.17836181711229873,0.25217391304347825,0.3034665698641018,0.0,0.0,0.006778085030189002,0.0,0.7156650494021168,0.7237744310278065,0.06946518253767124,0.882698037224062,6_182
6_59,52,97,3.463917525773196,0,0.5012870034160217,0,45,8.470588235294116,144.0,17.0,6.47222572863099,1.300452409966714,21.0,17.0,1.2352941176470589,17.0,48.0244269953874,1603.0,94.29411764705885,1,6,0.4791666666666667,0.09400876765708717,0.5294117647058824,0.1139189731247493,0.03328665710173268,0.136829165729114,0.05655806575919576,0.17382911992206104,0.0,0.0,0.0,0.0,0.4791666666666667,0.5383185007842046,0.5294117647058824,0.6216886724693685,0.03328665710173268,0.00010581556827378556,0.05655806575919576,4.9668527397134726e-20,0.0,0.0,1.008803434297458,0.0,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,52,97,3.463917525773196,0,0.5012870034160217,0,45,8.470588235294116,144.0,17.0,6.47222572863099,1.300452409966714,21.0,17.0,1.2352941176470589,17.0,48.0244269953874,1603.0,94.29411764705885,6,0.5863874345549738,0.19275289380976346,0.6782608695652174,0.2287334593572779,0.09495011818425853,0.512813559894363,0.16095830375877848,0.3733317361163554,1.3348114194784615,0.3463534902850094,2.0318459152945194,0.8262719670278774,0.5863874345549738,0.6094637118398325,0.6782608695652174,0.7314506431711819,0.09495011818425853,0.02450047970302025,0.16095830375877848,6.206811663107915e-06,0.6117611642468856,0.42074259459428737,0.7717843390217015,0.5999332903582916,6_59
6_239,111,128,2.8828125,13,0.4089759392649374,2,2,13.980769230769232,727.0,52.0,10.135339812861332,2.052846311559601,76.0,52.0,1.4615384615384617,52.0,164.42683826945066,7939.0,152.6730769230769,1,6,0.6125,0.19313200194836824,0.673202614379085,0.23786602486963496,0.08257883437349751,0.12594673518387053,0.2180649779010809,0.22506879048738104,0.0,0.0,0.0,0.0,0.6125,0.7016919341319829,0.673202614379085,0.8226732607905919,0.08257883437349751,3.401462336844336e-07,0.2180649779010809,5.700067180787042e-22,0.0,0.0,0.7679912446698174,0.0,5183.0,10580.0,2.9014177693761813,1783.0,0.8786993549184331,958.0,2656.0,11.325484764542935,16354.0,1444.0,9.404037047632986,3.5025706589460266,3120.0,1444.0,2.160664819944598,1440.0,163.22747102204133,186263.0,129.34930555555556,111,128,2.8828125,13,0.4089759392649374,2,2,13.980769230769232,727.0,52.0,10.135339812861332,2.052846311559601,76.0,52.0,1.4615384615384617,52.0,164.42683826945066,7939.0,152.6730769230769,6,0.7539267015706806,0.39758429793658784,0.8695652173913043,0.4007561436672968,0.2355559484185557,0.4720279721253219,0.6205899809515092,0.6754332742843455,0.6391251885672992,2.6332471460661053,0.7962536470185911,0.2549967895839828,0.7539267015706806,0.7980376096077763,0.8695652173913043,0.9529800089585136,0.2355559484185557,9.800256730002186e-05,0.6205899809515092,3.5971741294566583e-07,0.5780414828784677,1.3111832226920488,0.4418033565766948,0.36018414125289033,6_239
